timestamp,machine_id,sensor_1_temp,sensor_2_vibration,product_id,defect_flag,production_stage,operator_id,shift,output_qty,hour,day,week,month,year,temp_anomaly_flag
2024-06-05 16:10:00,M001,80.18152165348506,0.0055318190969648,P1003,0,packaging,O138,2,14,16,5,23,6,2024,0
2024-06-05 16:15:00,M001,70.82131657658432,0.0040055137062865,P1001,0,testing,O138,3,10,16,5,23,6,2024,0
2024-06-05 16:20:00,M001,80.7225774839615,0.003845620781013,P1002,0,testing,O129,2,10,16,5,23,6,2024,0
2024-06-05 16:25:00,M004,75.43822474296194,0.0036429517540165,P1002,0,testing,O136,1,15,16,5,23,6,2024,0
2024-06-05 16:30:00,M003,73.88375510075447,0.0039995794267628,P1003,0,packaging,O131,2,12,16,5,23,6,2024,0
2024-06-05 16:35:00,M003,72.17029387345625,0.0045852441623532,P1002,0,testing,O124,1,8,16,5,23,6,2024,0
2024-06-05 16:40:00,M004,74.07597878180049,0.0033389617017639,P1002,0,packaging,O122,1,17,16,5,23,6,2024,0
2024-06-05 16:45:00,M003,74.2207881884538,0.0034428622552681,P1002,1,testing,O129,2,7,16,5,23,6,2024,0
2024-06-05 16:50:00,M003,63.32869708164256,0.0038536286016923,P1002,0,testing,O124,3,15,16,5,23,6,2024,0
2024-06-05 16:55:00,M004,75.7829249236355,0.0046210247414008,P1001,0,packaging,O131,2,10,16,5,23,6,2024,0
2024-06-05 17:00:00,M004,72.03984512538213,0.0039299454682046,P1001,0,assembly,O132,1,11,17,5,23,6,2024,0
2024-06-05 17:05:00,M004,78.71168547828795,0.0049092876482152,P1003,0,assembly,O125,1,7,17,5,23,6,2024,0
2024-06-05 17:10:00,M001,69.78367950860756,0.002908761888989,P1003,0,assembly,O131,2,10,17,5,23,6,2024,0
2024-06-05 17:15:00,M002,81.83073004672121,0.0032695230231105,P1002,0,testing,O124,2,13,17,5,23,6,2024,0
2024-06-05 17:20:00,M002,67.75031830062474,0.0052531208287287,P1003,0,packaging,O128,2,12,17,5,23,6,2024,0
2024-06-05 17:25:00,M002,80.62222478227719,0.0031502926804542,P1002,0,testing,O123,1,9,17,5,23,6,2024,0
2024-06-05 17:30:00,M001,74.78182633331848,0.002769232522811,P1002,1,assembly,O128,3,5,17,5,23,6,2024,0
2024-06-05 17:35:00,M001,72.62453847168969,0.0034736037652273,P1001,0,testing,O125,1,9,17,5,23,6,2024,0
2024-06-05 17:40:00,M004,66.97445077750322,0.0014950504955239,P1002,0,assembly,O139,3,12,17,5,23,6,2024,0
2024-06-05 17:45:00,M001,76.64471758941876,0.0050681033379279,P1003,0,testing,O139,2,10,17,5,23,6,2024,0
2024-06-05 17:50:00,M002,68.17511126720503,0.0060346717061518,P1003,0,assembly,O120,2,11,17,5,23,6,2024,0
2024-06-05 17:55:00,M004,77.41085358489826,0.0048287289414457,P1001,0,assembly,O126,2,7,17,5,23,6,2024,0
2024-06-05 18:00:00,M001,75.34025437203113,0.0019759664573885,P1003,0,assembly,O121,3,10,18,5,23,6,2024,0
2024-06-05 18:05:00,M002,75.62896033546197,0.0043291692890672,P1003,0,testing,O130,1,12,18,5,23,6,2024,0
2024-06-05 18:10:00,M004,76.68711177819527,0.0036311554954667,P1002,0,testing,O126,2,14,18,5,23,6,2024,0
2024-06-05 18:15:00,M001,68.95416957642874,0.0043603104777817,P1003,0,packaging,O138,1,10,18,5,23,6,2024,0
2024-06-05 18:20:00,M004,74.09344673838385,0.0045671591974485,P1003,0,testing,O134,2,8,18,5,23,6,2024,0
2024-06-05 18:25:00,M004,80.07559401863078,0.0041869258517696,P1003,0,packaging,O125,2,11,18,5,23,6,2024,0
2024-06-05 18:30:00,M003,77.89378303998542,0.0046090500108657,P1001,0,assembly,O123,2,9,18,5,23,6,2024,0
2024-06-05 18:35:00,M004,74.08376975582418,0.0031527637204378,P1002,0,packaging,O124,1,10,18,5,23,6,2024,0
2024-06-05 18:40:00,M004,78.6995105212229,0.0049302444765615,P1003,0,assembly,O139,1,10,18,5,23,6,2024,0
2024-06-05 18:45:00,M001,76.52501326655327,0.0028590372461163,P1001,0,packaging,O137,1,13,18,5,23,6,2024,0
2024-06-05 18:50:00,M002,73.08090600829999,0.004199707266283,P1002,0,assembly,O130,3,11,18,5,23,6,2024,0
2024-06-05 18:55:00,M003,68.16857349704446,0.0028087796220787,P1002,0,assembly,O130,1,7,18,5,23,6,2024,0
2024-06-05 19:00:00,M003,65.77261849022338,0.0038440244716985,P1003,0,testing,O122,3,7,19,5,23,6,2024,0
2024-06-05 19:05:00,M001,72.91896594106626,0.0055378093506247,P1002,0,testing,O126,2,7,19,5,23,6,2024,0
2024-06-05 19:10:00,M003,71.32126692835351,0.0029423729666424,P1001,0,packaging,O132,2,8,19,5,23,6,2024,0
2024-06-05 19:15:00,M001,69.81323000524003,0.0023827361039801,P1002,0,testing,O123,1,8,19,5,23,6,2024,0
2024-06-05 19:20:00,M001,83.1413834683748,0.0033037240648745,P1003,0,packaging,O125,2,9,19,5,23,6,2024,0
2024-06-05 19:25:00,M003,80.6358755558595,0.0027798880036583,P1001,0,assembly,O123,2,6,19,5,23,6,2024,0
2024-06-05 19:30:00,M003,67.71626018969899,0.0052363652620277,P1002,0,assembly,O129,2,15,19,5,23,6,2024,0
2024-06-05 19:35:00,M004,72.50591948505453,0.0043881058731231,P1003,0,assembly,O128,1,6,19,5,23,6,2024,0
2024-06-05 19:40:00,M003,75.90386071066595,0.0053571645271265,P1003,0,assembly,O136,2,8,19,5,23,6,2024,0
2024-06-05 19:45:00,M001,78.29864078404559,0.0023483559358984,P1001,0,testing,O139,3,6,19,5,23,6,2024,0
2024-06-05 19:50:00,M001,84.10784345848475,0.0030718191831212,P1003,0,testing,O124,1,10,19,5,23,6,2024,0
2024-06-05 19:55:00,M003,73.64455090975491,0.0030937815540549,P1002,1,assembly,O130,1,8,19,5,23,6,2024,0
2024-06-05 20:00:00,M001,82.99374745169594,0.0037751319653806,P1001,0,assembly,O121,3,10,20,5,23,6,2024,0
2024-06-05 20:05:00,M002,64.12689337311802,0.0028595055690762,P1003,0,testing,O127,1,10,20,5,23,6,2024,0
2024-06-05 20:10:00,M001,71.94114081414797,0.0060285795513489,P1001,0,packaging,O138,1,12,20,5,23,6,2024,0
2024-06-05 20:15:00,M001,76.94171943430389,0.0030377638550614,P1001,0,testing,O128,1,10,20,5,23,6,2024,0
2024-06-05 20:20:00,M001,71.49046993483984,0.0047772815734839,P1003,0,packaging,O134,1,8,20,5,23,6,2024,0
2024-06-05 20:25:00,M004,68.21159252719073,0.002800247569737,P1001,0,testing,O125,1,7,20,5,23,6,2024,0
2024-06-05 20:30:00,M003,73.77231239836578,0.0046768736890841,P1003,0,packaging,O137,2,5,20,5,23,6,2024,0
2024-06-05 20:35:00,M001,75.70572140142593,0.0044709143112403,P1001,0,assembly,O131,1,8,20,5,23,6,2024,0
2024-06-05 20:40:00,M004,74.69653375213629,0.0021339325063268,P1002,0,assembly,O128,1,4,20,5,23,6,2024,0
2024-06-05 20:45:00,M001,83.57851980020112,0.0034213599401891,P1002,0,assembly,O128,2,8,20,5,23,6,2024,0
2024-06-05 20:50:00,M004,76.62560073025651,0.0029652406274233,P1003,0,assembly,O124,3,11,20,5,23,6,2024,0
2024-06-05 20:55:00,M004,72.6010389802388,0.0049882056614532,P1003,0,assembly,O126,1,7,20,5,23,6,2024,0
2024-06-05 21:00:00,M004,80.91954151344464,0.0035175566210531,P1002,0,testing,O139,1,11,21,5,23,6,2024,0
2024-06-05 21:05:00,M004,69.13243820218501,0.0021893985146059,P1003,0,assembly,O138,3,15,21,5,23,6,2024,0
2024-06-05 21:10:00,M004,77.82881433939781,0.0043113592087002,P1003,0,testing,O135,1,11,21,5,23,6,2024,0
2024-06-05 21:15:00,M002,66.80013801893402,0.0035767675620487,P1001,0,testing,O125,1,10,21,5,23,6,2024,0
2024-06-05 21:20:00,M004,73.91430809354956,0.0029971662561369,P1002,0,testing,O124,2,17,21,5,23,6,2024,0
2024-06-05 21:25:00,M003,82.89868799932405,0.0049398809950674,P1002,0,packaging,O134,1,18,21,5,23,6,2024,0
2024-06-05 21:30:00,M003,82.12617196259527,0.0033266347652455,P1001,0,assembly,O128,1,10,21,5,23,6,2024,0
2024-06-05 21:35:00,M003,79.31855331189766,0.0018285277482257,P1002,0,assembly,O120,3,6,21,5,23,6,2024,0
2024-06-05 21:40:00,M002,78.55991052438195,0.0028960119300263,P1001,0,testing,O131,1,16,21,5,23,6,2024,0
2024-06-05 21:45:00,M003,70.20784441943881,0.0026378062607708,P1002,0,packaging,O121,3,3,21,5,23,6,2024,0
2024-06-05 21:50:00,M004,79.51538322716765,0.0040678667483502,P1001,0,packaging,O130,3,10,21,5,23,6,2024,0
2024-06-05 21:55:00,M001,80.36340162273251,0.0041408831776319,P1001,0,assembly,O128,1,11,21,5,23,6,2024,0
2024-06-05 22:00:00,M002,72.91936447424975,0.0041617163693412,P1002,0,packaging,O133,2,13,22,5,23,6,2024,0
2024-06-05 22:05:00,M002,76.0493299907815,0.0023967389257937,P1003,0,packaging,O121,2,11,22,5,23,6,2024,0
2024-06-05 22:10:00,M003,70.88042508491951,0.0031386362641636,P1003,0,assembly,O122,3,3,22,5,23,6,2024,0
2024-06-05 22:15:00,M002,71.9557801428906,0.0025368454456678,P1003,0,testing,O129,1,11,22,5,23,6,2024,0
2024-06-05 22:20:00,M003,73.99738133158233,0.0036939959703667,P1003,0,assembly,O120,3,18,22,5,23,6,2024,0
2024-06-05 22:25:00,M004,82.97901479796363,0.0046834630839911,P1003,0,packaging,O123,1,10,22,5,23,6,2024,0
2024-06-05 22:30:00,M004,74.58423989192256,0.0051400060915993,P1003,0,assembly,O120,2,13,22,5,23,6,2024,0
2024-06-05 22:35:00,M001,76.91913520391314,0.0041898915089253,P1001,0,testing,O124,2,11,22,5,23,6,2024,0
2024-06-05 22:40:00,M001,73.94065573018355,0.0048920384737262,P1002,0,assembly,O123,1,4,22,5,23,6,2024,0
2024-06-05 22:45:00,M001,77.56966705709117,0.0019023378999373,P1002,0,packaging,O135,2,8,22,5,23,6,2024,0
2024-06-05 22:50:00,M002,76.51465918999975,0.0045586087068451,P1002,0,assembly,O133,1,12,22,5,23,6,2024,0
2024-06-05 22:55:00,M001,73.89421924554071,0.0034440595684258,P1002,0,assembly,O123,1,12,22,5,23,6,2024,0
2024-06-05 23:00:00,M001,76.0812897550413,0.0047636432031059,P1002,0,assembly,O125,1,7,23,5,23,6,2024,0
2024-06-05 23:05:00,M001,71.87625385658775,0.0031227497128723,P1003,0,packaging,O139,3,8,23,5,23,6,2024,0
2024-06-05 23:10:00,M001,76.66569362142548,0.0047570799317256,P1001,0,assembly,O136,2,11,23,5,23,6,2024,0
2024-06-05 23:15:00,M001,81.6436787191726,0.0058268587021136,P1002,0,testing,O136,1,11,23,5,23,6,2024,0
2024-06-05 23:20:00,M004,85.96946015582637,0.0038892313873709,P1002,0,testing,O138,1,15,23,5,23,6,2024,1
2024-06-05 23:25:00,M004,73.58444054806272,0.0050807322885874,P1001,0,assembly,O135,1,4,23,5,23,6,2024,0
2024-06-05 23:30:00,M004,76.89181254896701,0.0040742267020984,P1003,0,testing,O133,2,12,23,5,23,6,2024,0
2024-06-05 23:35:00,M001,69.23151622162574,0.0055113978968764,P1002,0,testing,O121,2,13,23,5,23,6,2024,0
2024-06-05 23:40:00,M001,84.44846821762319,0.005931720569828,P1003,0,packaging,O135,2,12,23,5,23,6,2024,0
2024-06-05 23:45:00,M004,70.08326296212141,0.0046623886569501,P1002,0,assembly,O139,1,12,23,5,23,6,2024,0
2024-06-05 23:50:00,M004,68.87528464408737,0.0052581915766243,P1003,0,assembly,O128,3,6,23,5,23,6,2024,0
2024-06-05 23:55:00,M003,68.44940801936042,0.0049128248533514,P1003,0,testing,O130,1,8,23,5,23,6,2024,0
2024-06-06 00:00:00,M001,81.74861942722931,0.0033218348297112,P1002,0,assembly,O135,3,10,0,6,23,6,2024,0
2024-06-06 00:05:00,M004,82.05536466353462,0.0050824487034912,P1001,0,assembly,O130,2,14,0,6,23,6,2024,0
2024-06-06 00:10:00,M001,73.99145663230988,0.0045327330753521,P1002,0,packaging,O127,2,7,0,6,23,6,2024,0
2024-06-06 00:15:00,M003,78.05031355672902,0.0052182436022921,P1002,0,packaging,O128,1,6,0,6,23,6,2024,0
2024-06-06 00:20:00,M001,82.19502294551884,0.0059187126665097,P1002,0,packaging,O126,2,6,0,6,23,6,2024,0
2024-06-06 00:25:00,M003,74.70015286178412,0.0036613169185608,P1003,0,packaging,O127,1,8,0,6,23,6,2024,0
2024-06-06 00:30:00,M004,72.95194833035815,0.0040428922656787,P1003,0,assembly,O134,1,13,0,6,23,6,2024,0
2024-06-06 00:35:00,M001,72.84987126212982,0.0044841518625524,P1003,0,assembly,O136,3,7,0,6,23,6,2024,0
2024-06-06 00:40:00,M004,74.57483880300774,0.0036134554444966,P1003,0,assembly,O123,3,9,0,6,23,6,2024,0
2024-06-06 00:45:00,M004,70.19053657358468,0.0049698292991594,P1002,0,testing,O127,1,17,0,6,23,6,2024,0
2024-06-06 00:50:00,M002,74.34037837453155,0.0040391237708216,P1001,0,testing,O123,3,10,0,6,23,6,2024,0
2024-06-06 00:55:00,M002,71.60442999769494,0.0044561710492945,P1002,0,packaging,O131,2,16,0,6,23,6,2024,0
2024-06-06 01:00:00,M002,72.51841424139474,0.0034362385777325,P1003,0,assembly,O138,3,14,1,6,23,6,2024,0
2024-06-06 01:05:00,M003,76.26661225351798,0.0045323877599846,P1001,0,assembly,O136,2,11,1,6,23,6,2024,0
2024-06-06 01:10:00,M001,73.76999301303984,0.0029618591268066,P1002,0,packaging,O123,2,12,1,6,23,6,2024,0
2024-06-06 01:15:00,M002,66.09847278402015,0.0047535581579706,P1002,0,assembly,O130,2,9,1,6,23,6,2024,0
2024-06-06 01:20:00,M004,70.46092011408092,0.0036284181979733,P1003,0,packaging,O121,3,16,1,6,23,6,2024,0
2024-06-06 01:25:00,M004,66.39251308469291,0.0037735561532848,P1002,0,packaging,O134,2,12,1,6,23,6,2024,0
2024-06-06 01:30:00,M001,74.8495302317386,0.0050755656142608,P1002,1,assembly,O130,2,9,1,6,23,6,2024,0
2024-06-06 01:35:00,M002,78.7920762882862,0.0042453484993916,P1002,0,assembly,O138,2,9,1,6,23,6,2024,0
2024-06-06 01:40:00,M002,72.72617930990778,0.0047999162881274,P1003,0,packaging,O132,2,13,1,6,23,6,2024,0
2024-06-06 01:45:00,M001,70.83967333306619,0.0013629660444012,P1003,0,testing,O133,3,12,1,6,23,6,2024,0
2024-06-06 01:50:00,M001,77.94584587512361,0.0038266825442836,P1001,0,assembly,O133,1,8,1,6,23,6,2024,0
2024-06-06 01:55:00,M003,75.15589099988382,0.0035254704959459,P1003,0,assembly,O123,3,2,1,6,23,6,2024,0
2024-06-06 02:00:00,M004,83.94368865380595,0.003630173033216,P1001,0,assembly,O125,1,9,2,6,23,6,2024,0
2024-06-06 02:05:00,M003,67.01368897127686,0.0030947485162059,P1003,0,testing,O121,1,14,2,6,23,6,2024,0
2024-06-06 02:10:00,M001,72.1224342641741,0.0035446868792764,P1002,0,testing,O123,3,11,2,6,23,6,2024,0
2024-06-06 02:15:00,M002,77.9476306949759,0.0032291843337177,P1002,0,packaging,O137,3,12,2,6,23,6,2024,0
2024-06-06 02:20:00,M003,76.62431217533457,0.0021336585349007,P1002,0,assembly,O123,3,12,2,6,23,6,2024,0
2024-06-06 02:25:00,M002,78.22434552566395,0.0031769816843233,P1003,0,packaging,O132,2,5,2,6,23,6,2024,0
2024-06-06 02:30:00,M003,72.01043365144012,0.0044120423144762,P1002,0,packaging,O125,3,13,2,6,23,6,2024,0
2024-06-06 02:35:00,M003,78.60052456019142,0.0020607071312498,P1001,1,assembly,O124,2,7,2,6,23,6,2024,0
2024-06-06 02:40:00,M003,67.66410295505422,0.0025311091646899,P1002,0,testing,O122,1,13,2,6,23,6,2024,0
2024-06-06 02:45:00,M001,74.32499608079775,0.005339856893927,P1002,0,assembly,O120,2,8,2,6,23,6,2024,0
2024-06-06 02:50:00,M003,80.35639423232188,0.0042959295643759,P1003,0,assembly,O138,2,10,2,6,23,6,2024,0
2024-06-06 02:55:00,M004,78.62261017168834,0.0037465249895822,P1001,0,assembly,O139,2,10,2,6,23,6,2024,0
2024-06-06 03:00:00,M002,78.98312370939327,0.0030698246361834,P1003,0,assembly,O124,3,10,3,6,23,6,2024,0
2024-06-06 03:05:00,M002,82.76767254919734,0.0054167063332939,P1001,0,assembly,O127,2,10,3,6,23,6,2024,0
2024-06-06 03:10:00,M002,74.9056955616992,0.0034733321567695,P1003,1,packaging,O134,3,7,3,6,23,6,2024,0
2024-06-06 03:15:00,M004,70.28551080550596,0.0044144280594535,P1002,0,assembly,O125,2,10,3,6,23,6,2024,0
2024-06-06 03:20:00,M002,66.6050651574401,0.0028040358643873,P1001,0,assembly,O136,2,11,3,6,23,6,2024,0
2024-06-06 03:25:00,M001,70.9639203520111,0.0030315023576279,P1001,0,packaging,O124,2,6,3,6,23,6,2024,0
2024-06-06 03:30:00,M003,67.78127245800813,0.0030965949445529,P1003,0,packaging,O127,3,7,3,6,23,6,2024,0
2024-06-06 03:35:00,M003,68.46212409095533,0.0051516199165395,P1001,0,testing,O137,1,9,3,6,23,6,2024,0
2024-06-06 03:40:00,M002,76.06183697035516,0.0051705921642275,P1001,0,packaging,O137,3,9,3,6,23,6,2024,0
2024-06-06 03:45:00,M004,84.27106858542427,0.0045243572304767,P1001,0,testing,O129,3,13,3,6,23,6,2024,0
2024-06-06 03:50:00,M004,74.78671320326688,0.0045225543555453,P1002,0,assembly,O120,3,7,3,6,23,6,2024,0
2024-06-06 03:55:00,M003,69.9253843781352,0.0038142968042241,P1002,0,assembly,O138,1,8,3,6,23,6,2024,0
2024-06-06 04:00:00,M002,74.11181864418567,0.0029460773449006,P1002,0,testing,O122,2,10,4,6,23,6,2024,0
2024-06-06 04:05:00,M003,75.08630702502991,0.0064134396683725,P1002,0,assembly,O128,2,9,4,6,23,6,2024,0
2024-06-06 04:10:00,M002,78.47596214655911,0.0034395314458322,P1003,0,packaging,O137,2,6,4,6,23,6,2024,0
2024-06-06 04:15:00,M003,63.003194759526,0.0038073698579521,P1002,0,packaging,O123,3,14,4,6,23,6,2024,0
2024-06-06 04:20:00,M003,75.38394088787545,0.0052979751931558,P1002,0,assembly,O133,1,8,4,6,23,6,2024,0
2024-06-06 04:25:00,M002,79.18490305716368,0.0042223673515167,P1002,0,packaging,O126,1,10,4,6,23,6,2024,0
2024-06-06 04:30:00,M003,71.14314260678333,0.0045138553987605,P1002,0,assembly,O131,2,6,4,6,23,6,2024,0
2024-06-06 04:35:00,M004,81.53996823622795,0.0022999752845192,P1001,0,packaging,O131,2,6,4,6,23,6,2024,0
2024-06-06 04:40:00,M002,77.87298735904733,0.0029564659845929,P1003,1,packaging,O124,2,11,4,6,23,6,2024,0
2024-06-06 04:45:00,M001,77.88296093156764,0.0048367534458585,P1002,0,testing,O126,2,3,4,6,23,6,2024,0
2024-06-06 04:50:00,M002,77.87736194878342,0.00355556704705,P1001,0,testing,O130,1,14,4,6,23,6,2024,0
2024-06-06 04:55:00,M003,71.17676958961277,0.0048052155472425,P1002,0,assembly,O129,3,8,4,6,23,6,2024,0
2024-06-06 05:00:00,M003,74.78382464550603,0.0027494712423116,P1002,0,packaging,O139,1,8,5,6,23,6,2024,0
2024-06-06 05:05:00,M004,74.9251807491349,0.0034259723545547,P1003,0,testing,O133,3,6,5,6,23,6,2024,0
2024-06-06 05:10:00,M002,74.91884855141384,0.0023060202384272,P1002,0,testing,O120,1,10,5,6,23,6,2024,0
2024-06-06 05:15:00,M001,71.11001328266396,0.0047592011809905,P1003,0,testing,O120,1,10,5,6,23,6,2024,0
2024-06-06 05:20:00,M004,73.02293346498817,0.0025296892950176,P1003,0,testing,O120,3,9,5,6,23,6,2024,0
2024-06-06 05:25:00,M004,71.4959903244289,0.0045910550958775,P1002,0,packaging,O128,1,14,5,6,23,6,2024,0
2024-06-06 05:30:00,M004,81.5468351674788,0.0040382701013638,P1002,0,assembly,O121,2,15,5,6,23,6,2024,0
2024-06-06 05:35:00,M001,76.74160308608573,0.005703507833886,P1003,0,testing,O133,2,7,5,6,23,6,2024,0
2024-06-06 05:40:00,M002,71.50015152069872,0.0044885249737555,P1001,0,testing,O131,2,7,5,6,23,6,2024,0
2024-06-06 05:45:00,M004,70.00841778167542,0.0032536260739263,P1003,0,testing,O133,3,12,5,6,23,6,2024,0
2024-06-06 05:50:00,M004,77.66688432517986,0.0040430949970053,P1002,0,packaging,O137,1,10,5,6,23,6,2024,0
2024-06-06 05:55:00,M003,77.05396131621958,0.0050616254729872,P1002,0,packaging,O125,3,13,5,6,23,6,2024,0
2024-06-06 06:00:00,M003,62.08052884274031,0.0045162408911195,P1001,0,assembly,O129,3,11,6,6,23,6,2024,0
2024-06-06 06:05:00,M001,79.18526329176463,0.004889076171547,P1002,0,assembly,O131,1,19,6,6,23,6,2024,0
2024-06-06 06:10:00,M003,76.61795140944888,0.0028673305867359,P1003,0,packaging,O132,2,6,6,6,23,6,2024,0
2024-06-06 06:15:00,M004,85.67718958077495,0.0033607603876072,P1003,0,packaging,O126,1,11,6,6,23,6,2024,1
2024-06-06 06:20:00,M002,70.33101809760477,0.0042860036070984,P1003,0,assembly,O135,1,10,6,6,23,6,2024,0
2024-06-06 06:25:00,M002,73.66497437503284,0.0032774385840192,P1001,0,assembly,O124,1,10,6,6,23,6,2024,0
2024-06-06 06:30:00,M002,72.72439156671376,0.0039459830316698,P1002,0,assembly,O125,2,7,6,6,23,6,2024,0
2024-06-06 06:35:00,M001,76.06003436406192,0.006002874223248,P1003,0,testing,O127,1,12,6,6,23,6,2024,0
2024-06-06 06:40:00,M001,73.19999494039713,0.0055088115000262,P1002,0,packaging,O125,1,7,6,6,23,6,2024,0
2024-06-06 06:45:00,M002,70.96680132049207,0.0050315946595309,P1001,0,packaging,O120,2,9,6,6,23,6,2024,0
2024-06-06 06:50:00,M002,66.97275197372835,0.0039331442552974,P1001,0,assembly,O130,3,7,6,6,23,6,2024,0
2024-06-06 06:55:00,M002,73.32091921762301,0.0042552932745862,P1001,0,assembly,O131,3,11,6,6,23,6,2024,0
2024-06-06 07:00:00,M004,77.7340891966836,0.0043718969482919,P1003,0,packaging,O133,2,8,7,6,23,6,2024,0
2024-06-06 07:05:00,M002,79.43264938877073,0.0015502594511976,P1002,0,testing,O129,2,10,7,6,23,6,2024,0
2024-06-06 07:10:00,M003,79.46859248230268,0.0045829282632771,P1002,0,testing,O127,2,8,7,6,23,6,2024,0
2024-06-06 07:15:00,M001,70.79273255230653,0.0044223183453573,P1001,0,assembly,O135,1,7,7,6,23,6,2024,0
2024-06-06 07:20:00,M001,71.28279766606971,0.0028420987453838,P1002,0,packaging,O136,1,9,7,6,23,6,2024,0
2024-06-06 07:25:00,M004,78.5203743682222,0.0048061015078164,P1001,0,packaging,O121,3,9,7,6,23,6,2024,0
2024-06-06 07:30:00,M002,83.45630833783235,0.0044611148713636,P1002,0,packaging,O130,1,11,7,6,23,6,2024,0
2024-06-06 07:35:00,M002,78.13122781537881,0.0072393974239213,P1001,0,testing,O123,1,14,7,6,23,6,2024,0
2024-06-06 07:40:00,M003,72.03886100761427,0.0025130120805867,P1003,0,packaging,O139,1,13,7,6,23,6,2024,0
2024-06-06 07:45:00,M002,76.99872326424068,0.0031784693167184,P1001,0,testing,O136,3,14,7,6,23,6,2024,0
2024-06-06 07:50:00,M002,70.71274890375472,0.0042685455648738,P1002,0,packaging,O129,3,7,7,6,23,6,2024,0
2024-06-06 07:55:00,M004,78.60001459003296,0.0046912085500426,P1003,0,packaging,O135,1,8,7,6,23,6,2024,0
2024-06-06 08:00:00,M001,61.99376980154511,0.004550851542804,P1003,1,testing,O135,3,12,8,6,23,6,2024,0
2024-06-06 08:05:00,M001,67.35023251439753,0.0043579957888656,P1001,0,packaging,O124,3,8,8,6,23,6,2024,0
2024-06-06 08:10:00,M004,73.81913399288544,0.0038997365314098,P1001,0,testing,O139,3,11,8,6,23,6,2024,0
2024-06-06 08:15:00,M004,81.76655348672125,0.0043219280266568,P1002,0,testing,O125,3,14,8,6,23,6,2024,0
2024-06-06 08:20:00,M001,71.56205633566067,0.0063631592181228,P1003,0,assembly,O133,2,11,8,6,23,6,2024,0
2024-06-06 08:25:00,M003,68.86407290624109,0.0051947375174924,P1001,0,testing,O138,3,14,8,6,23,6,2024,0
2024-06-06 08:30:00,M002,70.82507399593402,0.00396997964147,P1002,0,packaging,O133,2,12,8,6,23,6,2024,0
2024-06-06 08:35:00,M003,77.76610646589225,0.0027651379521468,P1003,0,testing,O138,2,10,8,6,23,6,2024,0
2024-06-06 08:40:00,M004,81.36290785828817,0.0026823737024794,P1003,0,assembly,O139,3,7,8,6,23,6,2024,0
2024-06-06 08:45:00,M003,86.5870059503612,0.0030284994875107,P1002,0,assembly,O123,1,10,8,6,23,6,2024,1
2024-06-06 08:50:00,M003,76.64268672418225,0.0046602167206179,P1003,0,assembly,O134,1,9,8,6,23,6,2024,0
2024-06-06 08:55:00,M002,81.13321774159891,0.0030370224536546,P1001,0,packaging,O137,2,11,8,6,23,6,2024,0
2024-06-06 09:00:00,M003,88.44953007256291,0.0051826556375707,P1001,0,packaging,O122,2,6,9,6,23,6,2024,1
2024-06-06 09:05:00,M002,70.6471481374956,0.0034079512706195,P1003,0,testing,O134,3,13,9,6,23,6,2024,0
2024-06-06 09:10:00,M003,78.02312045533033,0.0028841875714113,P1002,0,assembly,O135,1,12,9,6,23,6,2024,0
2024-06-06 09:15:00,M002,70.2983574314196,0.0049409592550394,P1002,0,assembly,O139,1,5,9,6,23,6,2024,0
2024-06-06 09:20:00,M003,70.89018776939396,0.0035802438743765,P1001,0,packaging,O126,1,12,9,6,23,6,2024,0
2024-06-06 09:25:00,M002,73.35442295361506,0.0028387618941163,P1003,0,testing,O121,1,8,9,6,23,6,2024,0
2024-06-06 09:30:00,M001,67.7272094809527,0.0024881646573301,P1003,0,packaging,O134,2,15,9,6,23,6,2024,0
2024-06-06 09:35:00,M004,72.70620308083629,0.0044018748893185,P1002,0,assembly,O133,2,12,9,6,23,6,2024,0
2024-06-06 09:40:00,M001,76.65365185310355,0.0043357424050767,P1002,0,assembly,O135,3,9,9,6,23,6,2024,0
2024-06-06 09:45:00,M003,78.20168449636378,0.0016613539287543,P1001,0,packaging,O133,3,11,9,6,23,6,2024,0
2024-06-06 09:50:00,M004,80.94132294778468,0.0047875014237913,P1003,0,testing,O121,1,13,9,6,23,6,2024,0
2024-06-06 09:55:00,M001,76.00224319898501,0.0036336570214554,P1002,0,testing,O137,3,9,9,6,23,6,2024,0
2024-06-06 10:00:00,M001,77.67571131196227,0.0033882875110989,P1002,0,packaging,O121,1,8,10,6,23,6,2024,0
2024-06-06 10:05:00,M004,67.75096237602628,0.0042149578542152,P1003,0,packaging,O135,2,8,10,6,23,6,2024,0
2024-06-06 10:10:00,M002,78.55429919491955,0.0038286657884198,P1002,0,testing,O139,3,8,10,6,23,6,2024,0
2024-06-06 10:15:00,M003,87.64363757114862,0.0046165977025115,P1001,0,packaging,O131,3,9,10,6,23,6,2024,1
2024-06-06 10:20:00,M003,71.57760293429557,0.0062485106316615,P1001,0,packaging,O134,2,14,10,6,23,6,2024,0
2024-06-06 10:25:00,M004,68.08066712308542,0.0048637270926872,P1001,0,testing,O122,1,13,10,6,23,6,2024,0
2024-06-06 10:30:00,M001,75.62409681422811,0.0022845563077496,P1003,0,testing,O132,3,10,10,6,23,6,2024,0
2024-06-06 10:35:00,M001,75.06499245206885,0.0053915514328276,P1003,0,assembly,O132,1,12,10,6,23,6,2024,0
