timestamp,machine_id,sensor_1_temp,sensor_2_vibration,product_id,defect_flag,production_stage,operator_id,shift,output_qty
2024-06-03 07:45:00,M001,80.95355010651507,0.004803817724317058,P1001,0,packaging,O139,2,7
2024-06-03 07:50:00,M003,78.0226392623976,0.00417745225372939,P1001,0,packaging,O124,2,11
2024-06-03 07:55:00,M003,84.58750848540646,0.004521286205911109,P1001,0,testing,O123,1,11
2024-06-03 08:00:00,M003,76.61954493088565,0.005578061379480253,P1002,0,testing,O126,2,8
2024-06-03 08:05:00,M004,71.08147669622701,0.004695427568783613,P1001,0,packaging,O130,1,10
2024-06-03 08:10:00,M004,80.49096880515921,0.0020872454476915806,P1002,0,testing,O138,1,8
2024-06-03 08:15:00,M004,77.27035539682511,0.003237597265361285,P1001,0,packaging,O139,1,13
2024-06-03 08:20:00,M001,69.51334710927509,0.004149772591421773,P1001,0,assembly,O123,3,13
2024-06-03 08:25:00,M001,70.19642086380883,0.00325175207400438,P1001,0,assembly,O124,1,17
2024-06-03 08:30:00,M003,74.95632371394518,0.0026419081635493612,P1001,0,testing,O138,3,9
2024-06-03 08:35:00,M001,80.4366047789378,0.003175705405206502,P1003,0,assembly,O131,1,11
2024-06-03 08:40:00,M002,79.83654636162773,0.004559732473382202,P1002,0,packaging,O137,2,12
2024-06-03 08:45:00,M002,67.5919786167029,0.003857470413050425,P1003,0,assembly,O135,1,12
2024-06-03 08:50:00,M001,67.33824842518973,0.0046860947183236905,P1002,0,assembly,O139,2,11
2024-06-03 08:55:00,M001,72.36528670998061,0.005462184454952652,P1002,0,testing,O139,3,8
2024-06-03 09:00:00,M003,76.53793194632266,0.002119483789773297,P1002,0,assembly,O123,3,9
2024-06-03 09:05:00,M004,75.0803755045839,0.0034462814622948134,P1002,0,testing,O127,1,10
2024-06-03 09:10:00,M004,81.91864605172411,0.004843893952910224,P1003,0,packaging,O138,1,7
2024-06-03 09:15:00,M004,84.81008877745363,0.002288175866019858,P1003,0,testing,O128,3,13
2024-06-03 09:20:00,M004,75.91937767286976,0.0039056083692323744,P1002,0,testing,O125,1,7
2024-06-03 09:25:00,M002,76.8634323028263,0.0047505275764561814,P1002,0,assembly,O138,1,9
2024-06-03 09:30:00,M002,74.49667868196573,0.00416244323703784,P1003,0,packaging,O137,1,6
2024-06-03 09:35:00,M001,74.82467659345815,0.005016160256798608,P1002,0,packaging,O134,1,12
2024-06-03 09:40:00,M004,70.08305220215948,0.004415925921725591,P1002,0,packaging,O130,2,8
2024-06-03 09:45:00,M001,69.58473892444323,0.0048604305273423415,P1002,0,assembly,O129,3,9
2024-06-03 09:50:00,M001,84.65146698678086,0.004043851201099881,P1001,0,testing,O127,2,8
2024-06-03 09:55:00,M003,68.26653771457596,0.004824863388725016,P1002,0,assembly,O133,3,8
2024-06-03 10:00:00,M004,75.552122155374,0.0028100619517739244,P1001,0,testing,O131,2,13
2024-06-03 10:05:00,M004,74.775960485417,0.0031927356045820523,P1002,0,assembly,O131,2,10
2024-06-03 10:10:00,M003,74.90053032466174,0.004828348505852291,P1003,0,packaging,O128,1,16
2024-06-03 10:15:00,M001,79.69692157363565,0.0024513477716044843,P1003,0,testing,O139,1,14
2024-06-03 10:20:00,M003,66.99940217723183,0.005515375435025752,P1001,0,testing,O134,2,12
2024-06-03 10:25:00,M003,76.90821486297435,0.004312103064731393,P1003,0,packaging,O137,3,5
2024-06-03 10:30:00,M001,72.13594278363857,0.00412565879614946,P1001,0,testing,O134,2,12
2024-06-03 10:35:00,M003,77.69240707039044,0.0052651342233117895,P1002,0,assembly,O123,2,10
2024-06-03 10:40:00,M002,69.70911923985831,0.004383465391690402,P1001,1,assembly,O135,2,4
2024-06-03 10:45:00,M001,68.88678283856366,0.002438717478481477,P1001,0,assembly,O129,3,22
2024-06-03 10:50:00,M003,69.3105643298984,0.005085607282656602,P1003,0,packaging,O120,2,6
2024-06-03 10:55:00,M002,78.67769911996751,0.004449126299535354,P1001,0,packaging,O125,3,9
2024-06-03 11:00:00,M002,75.95704243119111,0.005841311503980554,P1002,0,packaging,O133,2,8
2024-06-03 11:05:00,M003,76.3334640678019,0.0029746965389732564,P1001,0,packaging,O128,3,7
2024-06-03 11:10:00,M004,70.55599869130305,0.0038785228312473697,P1003,0,packaging,O121,1,9
2024-06-03 11:15:00,M004,80.69295030099593,0.005517212268785274,P1002,1,packaging,O133,1,16
2024-06-03 11:20:00,M003,81.99972348773238,0.005200935536852915,P1002,0,assembly,O128,2,11
2024-06-03 11:25:00,M004,80.02707374218913,0.004067893968620934,P1002,0,testing,O138,2,11
2024-06-03 11:30:00,M002,75.74232933191499,0.004832112298929787,P1003,0,packaging,O124,1,6
2024-06-03 11:35:00,M002,73.32068064757155,0.0046672101884008416,P1003,0,packaging,O134,2,7
2024-06-03 11:40:00,M002,76.63657513816771,0.004614249768202122,P1002,0,testing,O139,2,11
2024-06-03 11:45:00,M004,66.58819050078147,0.0046548684343594,P1002,0,testing,O124,1,9
2024-06-03 11:50:00,M001,82.06038338345448,0.0035049918171285695,P1003,0,packaging,O127,2,7
2024-06-03 11:55:00,M002,73.27833116089674,0.0027488607187674437,P1001,0,packaging,O124,1,11
2024-06-03 12:00:00,M003,73.96705634420931,0.003107259450102987,P1002,0,assembly,O133,1,14
2024-06-03 12:05:00,M002,72.85620439036848,0.001579993373783319,P1001,0,packaging,O130,1,9
2024-06-03 12:10:00,M001,72.07195963951558,0.0043593792435455275,P1002,0,assembly,O135,1,15
2024-06-03 12:15:00,M003,66.99379519900891,0.004293724482821306,P1001,0,assembly,O139,1,8
2024-06-03 12:20:00,M001,71.24641371919893,0.005348507767069439,P1001,0,testing,O135,2,8
2024-06-03 12:25:00,M001,69.0969921049315,0.003648813153083904,P1002,0,packaging,O127,2,11
2024-06-03 12:30:00,M004,77.53241659635944,0.003625833287307117,P1001,0,packaging,O126,1,9
2024-06-03 12:35:00,M004,78.6605883199025,0.005520216101666223,P1003,0,packaging,O127,1,10
2024-06-03 12:40:00,M001,76.06385556789836,0.005366665173088743,P1003,0,testing,O135,2,9
2024-06-03 12:45:00,M003,63.14829368522128,0.0034163292271177175,P1001,1,testing,O130,3,14
2024-06-03 12:50:00,M001,79.99313212822275,0.005555356019815802,P1001,0,testing,O136,1,9
2024-06-03 12:55:00,M003,69.69933798414083,0.0049648278200755906,P1001,0,assembly,O139,2,9
2024-06-03 13:00:00,M002,77.1746857892714,0.005679905749667659,P1002,0,assembly,O139,2,4
2024-06-03 13:05:00,M003,86.86429191695434,0.004326978002964362,P1001,0,testing,O128,1,7
2024-06-03 13:10:00,M003,75.84646195406467,0.0038057430836389667,P1001,0,packaging,O120,2,9
2024-06-03 13:15:00,M001,75.70758069246833,0.0034737360208240086,P1003,1,assembly,O133,2,10
2024-06-03 13:20:00,M001,81.44301103911768,0.0039048025704373755,P1001,0,packaging,O130,2,8
2024-06-03 13:25:00,M001,65.53497879287096,0.004564851661176232,P1003,0,assembly,O129,1,10
2024-06-03 13:30:00,M003,73.70044764399603,0.0039833276153398095,P1001,0,assembly,O130,3,15
2024-06-03 13:35:00,M002,73.13606721115995,0.0035940754739501204,P1003,0,testing,O131,1,8
2024-06-03 13:40:00,M004,72.41428691259134,0.007464419361837019,P1001,0,testing,O126,1,10
2024-06-03 13:45:00,M003,75.18747663458672,0.002284381507317668,P1002,0,assembly,O125,3,16
2024-06-03 13:50:00,M003,76.23148645284226,0.003858364138014414,P1003,0,packaging,O137,1,12
2024-06-03 13:55:00,M003,72.98148349631789,0.005025437911734539,P1003,0,packaging,O134,3,13
2024-06-03 14:00:00,M003,79.0864783925822,0.006056573055720731,P1003,0,testing,O126,2,10
2024-06-03 14:05:00,M003,77.32358989118076,0.00565073362331698,P1002,0,assembly,O121,2,9
2024-06-03 14:10:00,M001,71.58237234804577,0.004601761003012695,P1002,0,packaging,O129,2,12
2024-06-03 14:15:00,M003,77.5764272139496,0.004045238214948108,P1003,0,packaging,O130,1,13
2024-06-03 14:20:00,M001,72.47303184482388,0.002960295789916888,P1001,0,packaging,O124,1,13
2024-06-03 14:25:00,M003,79.7441036322488,0.004490341118596867,P1003,0,packaging,O130,1,7
2024-06-03 14:30:00,M001,73.09509142048688,0.00472419296756082,P1003,0,testing,O129,2,11
2024-06-03 14:35:00,M002,73.16315904393484,0.0036093388473870907,P1002,0,testing,O127,1,13
2024-06-03 14:40:00,M002,67.27977086360423,0.00422555321384456,P1002,1,testing,O133,1,10
2024-06-03 14:45:00,M004,73.11101069105531,0.003674949640735345,P1002,0,packaging,O129,2,14
2024-06-03 14:50:00,M002,72.2022173577661,0.003066472935560013,P1002,0,testing,O127,2,16
2024-06-03 14:55:00,M002,74.75334990567062,0.004529194027201789,P1003,0,assembly,O130,2,18
2024-06-03 15:00:00,M003,69.6826934175681,0.00571802631373151,P1001,0,assembly,O127,1,12
2024-06-03 15:05:00,M004,77.68341276985826,0.005008292859158258,P1001,0,assembly,O129,2,4
2024-06-03 15:10:00,M002,79.23826458383932,0.0027623652540527273,P1001,0,assembly,O131,3,12
2024-06-03 15:15:00,M001,65.29436055269505,0.0033686946045653936,P1002,0,assembly,O124,3,13
2024-06-03 15:20:00,M001,68.35257966610746,0.0030653383611805403,P1003,0,testing,O121,3,11
2024-06-03 15:25:00,M003,81.72436764921656,0.0044104359857352615,P1002,0,testing,O137,3,9
2024-06-03 15:30:00,M002,75.81281958155134,0.00416802169650356,P1003,0,packaging,O133,2,6
2024-06-03 15:35:00,M003,76.75832082965758,0.003999918427285661,P1002,0,assembly,O130,2,8
2024-06-03 15:40:00,M003,70.59645924983572,0.00226372115966976,P1003,0,testing,O138,1,11
2024-06-03 15:45:00,M003,67.87340789549556,0.0031668821694259895,P1003,0,packaging,O124,1,10
2024-06-03 15:50:00,M001,77.32691297186058,0.0031250503342562836,P1003,0,assembly,O127,3,12
2024-06-03 15:55:00,M003,76.11672000752529,0.004902461017602361,P1001,0,packaging,O128,2,10
2024-06-03 16:00:00,M004,83.63705483191882,0.004039480669099412,P1003,0,assembly,O130,1,9
2024-06-03 16:05:00,M003,76.93661737548564,0.0034112875757120868,P1001,0,assembly,O123,3,10
2024-06-03 16:10:00,M003,78.75721729365277,0.005142671583858369,P1001,0,testing,O120,3,10
2024-06-03 16:15:00,M001,76.16591189687591,0.003209717407920386,P1001,0,testing,O128,3,8
2024-06-03 16:20:00,M004,78.3823342285421,0.004552264533391893,P1002,0,packaging,O135,2,10
2024-06-03 16:25:00,M003,77.8375941280821,0.004978164578975661,P1002,0,packaging,O129,1,9
2024-06-03 16:30:00,M001,76.80515375865161,0.004085668631902752,P1001,0,assembly,O130,3,7
2024-06-03 16:35:00,M003,78.37086560164994,0.005288466565039079,P1001,0,testing,O126,2,12
2024-06-03 16:40:00,M001,78.51461117874257,0.0038739189248627125,P1002,0,testing,O139,2,5
2024-06-03 16:45:00,M004,68.50421925019091,0.004630336280196167,P1001,0,packaging,O126,3,8
2024-06-03 16:50:00,M001,83.93868423145183,0.00522412623122297,P1002,0,assembly,O135,3,6
2024-06-03 16:55:00,M002,79.02548553945526,0.004757504892027759,P1003,0,testing,O132,2,7
2024-06-03 17:00:00,M001,69.71266692919679,0.004070125425915354,P1001,0,assembly,O130,3,12
2024-06-03 17:05:00,M001,72.3061373567011,0.004736897071931437,P1001,0,testing,O130,1,11
2024-06-03 17:10:00,M001,72.87637932341234,0.006572023609937805,P1002,0,testing,O126,1,13
2024-06-03 17:15:00,M003,71.1420063343777,0.006364949009792469,P1003,0,assembly,O133,1,10
2024-06-03 17:20:00,M004,71.01751148900989,0.004332548850362032,P1003,0,packaging,O128,3,11
2024-06-03 17:25:00,M002,83.03941215528256,0.0018000481483407922,P1002,0,testing,O138,1,6
2024-06-03 17:30:00,M002,70.15112379097724,0.003362592696477335,P1001,0,testing,O126,3,6
2024-06-03 17:35:00,M002,70.9739666724638,0.005380232889475463,P1003,0,testing,O133,3,13
2024-06-03 17:40:00,M004,74.03199606484206,0.006001342983279805,P1003,0,packaging,O134,2,6
2024-06-03 17:45:00,M004,82.33785054335283,0.00528124256609496,P1002,1,testing,O121,3,10
2024-06-03 17:50:00,M002,85.88841843346249,0.00483726984331769,P1001,0,testing,O139,3,10
2024-06-03 17:55:00,M001,74.7290389359638,0.0018744295933923955,P1001,0,assembly,O120,2,8
2024-06-03 18:00:00,M001,72.63754604938211,0.0034498017806608118,P1003,0,assembly,O134,2,12
2024-06-03 18:05:00,M002,72.43920133278485,0.004005450004473252,P1001,1,packaging,O136,2,10
2024-06-03 18:10:00,M001,71.97071476936765,0.0035453023015119102,P1002,0,assembly,O121,3,18
2024-06-03 18:15:00,M001,78.28113418359526,0.0037287197410541873,P1001,0,assembly,O120,2,14
2024-06-03 18:20:00,M003,74.06892051972277,0.002989480696244283,P1001,0,assembly,O129,1,13
2024-06-03 18:25:00,M002,81.82645071557376,0.004195565443573855,P1002,0,testing,O129,3,17
2024-06-03 18:30:00,M003,78.15861515076348,0.004513338005077921,P1002,1,testing,O126,2,8
2024-06-03 18:35:00,M003,79.34843491462583,0.004231495225282195,P1002,0,testing,O127,3,12
2024-06-03 18:40:00,M002,68.14453076400721,0.003581067186214545,P1002,0,assembly,O121,3,10
2024-06-03 18:45:00,M004,81.00860311239389,0.005554724817458395,P1001,0,assembly,O137,1,9
2024-06-03 18:50:00,M001,75.46327924301713,0.003455127930988329,P1003,0,testing,O138,2,8
2024-06-03 18:55:00,M001,74.5219863373796,0.003984167708582751,P1003,1,assembly,O128,2,11
2024-06-03 19:00:00,M003,75.6690448530731,0.005560893235162857,P1002,0,assembly,O129,3,15
2024-06-03 19:05:00,M004,77.76571857453608,0.003783223425300538,P1003,0,assembly,O132,1,13
2024-06-03 19:10:00,M001,68.61909732153201,0.0027601863313146528,P1003,0,assembly,O136,1,10
2024-06-03 19:15:00,M001,82.097005737635,0.0033723414287757762,P1001,0,packaging,O134,3,9
2024-06-03 19:20:00,M003,68.3210867491474,0.0035420515405186113,P1002,0,packaging,O129,1,9
2024-06-03 19:25:00,M003,75.66307953634376,0.0029359301986179023,P1002,0,packaging,O135,2,8
2024-06-03 19:30:00,M002,71.46789120994644,0.0036706271752720916,P1002,0,testing,O132,2,11
2024-06-03 19:35:00,M004,78.79752457472033,0.005691372267887518,P1003,0,assembly,O122,2,7
2024-06-03 19:40:00,M004,80.08327409363088,0.0031070024310162966,P1003,0,testing,O123,1,11
2024-06-03 19:45:00,M001,83.80077424157764,0.0038245472914281782,P1003,1,testing,O122,3,8
2024-06-03 19:50:00,M001,71.17263854716288,0.003235680846343568,P1003,0,assembly,O131,1,8
2024-06-03 19:55:00,M001,85.52240441538845,0.003400452185233902,P1001,0,assembly,O120,1,12
2024-06-03 20:00:00,M004,78.53019955498544,0.003016894034547463,P1002,0,assembly,O132,2,11
2024-06-03 20:05:00,M002,81.79515299219929,0.004411309910547142,P1002,0,assembly,O124,2,10
2024-06-03 20:10:00,M004,73.19827385411915,0.005020568296325101,P1001,0,packaging,O130,1,9
2024-06-03 20:15:00,M003,71.78880888265319,0.0036187103441277283,P1002,0,assembly,O131,1,8
2024-06-03 20:20:00,M004,63.19009093176758,0.0035517850566012628,P1002,0,packaging,O125,3,13
2024-06-03 20:25:00,M004,65.92457617408627,0.004410059871726842,P1001,0,packaging,O131,2,10
2024-06-03 20:30:00,M003,81.5700559683682,0.005892690295255281,P1001,0,packaging,O129,2,14
2024-06-03 20:35:00,M004,68.76180985488047,0.0038283582457730126,P1002,0,testing,O137,3,7
2024-06-03 20:40:00,M002,67.67921657731569,0.0034754544121904274,P1001,0,packaging,O138,1,5
2024-06-03 20:45:00,M001,72.43463178668674,0.003022151900646356,P1002,0,assembly,O136,1,7
2024-06-03 20:50:00,M004,75.70188520849007,0.0033604882915465313,P1003,0,packaging,O139,2,9
2024-06-03 20:55:00,M003,71.58648574523556,0.002506705550560751,P1003,0,testing,O135,1,10
2024-06-03 21:00:00,M002,74.91275780920658,0.004092505404612856,P1003,0,assembly,O125,2,8
2024-06-03 21:05:00,M003,77.66909390109087,0.003936660003613259,P1002,0,assembly,O128,1,17
2024-06-03 21:10:00,M003,70.48403111493325,0.003922043102421539,P1001,0,packaging,O133,2,12
2024-06-03 21:15:00,M001,86.76771393726017,0.0038724118970137576,P1001,0,testing,O128,2,11
2024-06-03 21:20:00,M003,75.15358927023922,0.003065471046091126,P1003,0,assembly,O124,2,13
2024-06-03 21:25:00,M001,84.64718472364726,0.004946566537627476,P1003,0,assembly,O134,3,11
2024-06-03 21:30:00,M002,81.52003207005453,0.005986494295926421,P1002,0,testing,O130,1,9
2024-06-03 21:35:00,M003,71.9535252112299,0.004102771473340348,P1002,0,assembly,O124,2,10
2024-06-03 21:40:00,M001,81.73544011488394,0.00607616187381075,P1002,0,packaging,O132,1,12
2024-06-03 21:45:00,M003,75.79978889055404,0.004890050357175661,P1001,1,assembly,O137,2,10
2024-06-03 21:50:00,M003,69.35502700265027,0.002852029245810483,P1001,0,assembly,O128,3,4
2024-06-03 21:55:00,M003,72.29263107185949,0.003306982949786245,P1001,0,packaging,O131,2,8
2024-06-03 22:00:00,M004,84.35333008743453,0.004113097344432378,P1002,0,testing,O121,2,13
2024-06-03 22:05:00,M001,69.91455718723039,0.004744717186023401,P1002,0,testing,O122,2,10
2024-06-03 22:10:00,M001,76.93928582108143,0.004612141572467988,P1002,0,packaging,O131,3,7
2024-06-03 22:15:00,M002,79.43023960868156,0.0023179300500422825,P1002,0,testing,O138,3,11
2024-06-03 22:20:00,M003,72.17521941863615,0.0034238462516150998,P1002,0,testing,O125,1,6
2024-06-03 22:25:00,M003,82.2653578711241,0.0022647256009110618,P1002,0,packaging,O129,1,6
2024-06-03 22:30:00,M004,80.3048739901445,0.0035922562780890655,P1001,0,packaging,O123,2,3
2024-06-03 22:35:00,M001,73.24595424776327,0.0026470585588691028,P1002,0,testing,O128,2,12
2024-06-03 22:40:00,M001,77.12069300053055,0.0023829252874452353,P1002,0,assembly,O135,2,9
2024-06-03 22:45:00,M003,77.03830236693486,0.003090462196230997,P1002,0,assembly,O121,2,8
2024-06-03 22:50:00,M003,76.89963802608676,0.004384305540419665,P1003,0,packaging,O139,1,8
2024-06-03 22:55:00,M001,78.27160371400815,0.002650821027586147,P1003,0,assembly,O130,1,7
2024-06-03 23:00:00,M004,73.6429592649181,0.004688848381690255,P1002,0,assembly,O129,2,4
2024-06-03 23:05:00,M003,68.62120623463349,0.0032321128254567053,P1003,1,packaging,O122,2,15
2024-06-03 23:10:00,M004,76.70541918158867,0.00450968191710141,P1002,0,packaging,O133,1,8
2024-06-03 23:15:00,M004,76.64512781982174,0.00630895223998019,P1001,0,packaging,O131,1,9
2024-06-03 23:20:00,M003,74.94086412474729,0.004582558402086873,P1002,0,assembly,O131,3,5
2024-06-03 23:25:00,M004,86.10169634581827,0.003825534632435435,P1001,0,testing,O126,3,10
2024-06-03 23:30:00,M003,77.23360119069272,0.004139048609979787,P1003,0,packaging,O127,2,10
2024-06-03 23:35:00,M001,72.71665548166354,0.003578785542957309,P1003,0,testing,O134,1,6
2024-06-03 23:40:00,M001,76.21417599945275,0.0054703565870824365,P1002,0,packaging,O130,1,13
2024-06-03 23:45:00,M004,75.16884194591405,0.0049737748372493855,P1002,0,testing,O123,1,9
2024-06-03 23:50:00,M003,74.52398011106659,0.003359101993525686,P1003,0,packaging,O137,3,9
2024-06-03 23:55:00,M003,73.17748191469299,0.004352896935508265,P1001,0,assembly,O125,1,11
2024-06-04 00:00:00,M001,66.48503544395308,0.004676327455913638,P1002,0,packaging,O133,3,12
2024-06-04 00:05:00,M004,82.76227358756606,0.006155506974257388,P1001,0,assembly,O133,1,9
2024-06-04 00:10:00,M004,74.764033769658,0.00363229825138557,P1002,0,packaging,O122,1,9
2024-06-04 00:15:00,M003,73.33477656059586,0.004261503980854542,P1003,0,packaging,O130,3,7
2024-06-04 00:20:00,M001,78.08616283286104,0.0033346394307405026,P1002,0,testing,O131,2,8
2024-06-04 00:25:00,M004,72.14924116733359,0.006471667203073066,P1003,0,assembly,O121,2,10
2024-06-04 00:30:00,M004,74.54117443827566,0.002898640827703158,P1001,0,testing,O134,3,13
2024-06-04 00:35:00,M002,71.54192884450256,0.003811714322239688,P1001,0,testing,O128,3,8
2024-06-04 00:40:00,M003,70.75995673696885,0.004977516130468748,P1002,0,testing,O137,3,9
2024-06-04 00:45:00,M003,74.49182159264309,0.00434458168772995,P1001,0,testing,O126,1,16
2024-06-04 00:50:00,M001,68.60201399347338,0.004009658459422098,P1003,0,testing,O127,2,7
2024-06-04 00:55:00,M001,74.48553330178969,0.004127166481344111,P1001,1,testing,O121,1,10
2024-06-04 01:00:00,M001,78.99823751621874,0.003622100584232526,P1003,0,assembly,O131,3,13
2024-06-04 01:05:00,M001,74.04982529250294,0.0028421885769302404,P1001,0,testing,O125,2,12
2024-06-04 01:10:00,M002,76.2291262721619,0.005168826239110654,P1001,0,assembly,O126,2,6
2024-06-04 01:15:00,M003,69.91167064846212,0.0017690799238770597,P1001,0,assembly,O138,1,11
2024-06-04 01:20:00,M004,71.72105053131479,0.004677832529384163,P1001,0,testing,O139,3,10
2024-06-04 01:25:00,M001,70.80811644881751,0.004376490916972595,P1002,0,packaging,O133,2,13
2024-06-04 01:30:00,M002,72.21324317383996,0.005384014326034883,P1001,0,testing,O137,2,8
2024-06-04 01:35:00,M003,72.65041388634303,0.0016148448728957828,P1002,0,packaging,O128,3,9
2024-06-04 01:40:00,M003,74.76378722854669,0.004581050751739481,P1002,0,testing,O129,3,18
2024-06-04 01:45:00,M001,76.98461858990281,0.0031650366206902158,P1002,0,packaging,O123,1,6
2024-06-04 01:50:00,M004,76.0703521458669,0.00393771712731181,P1001,0,assembly,O126,2,8
2024-06-04 01:55:00,M003,86.32282756426612,0.00462000864789193,P1002,1,testing,O123,3,12
2024-06-04 02:00:00,M001,74.50001343957905,0.006054920788362552,P1002,0,packaging,O123,1,7
2024-06-04 02:05:00,M001,78.13639799652202,0.004288747436729036,P1002,0,testing,O135,3,13
2024-06-04 02:10:00,M002,70.53152890549202,0.004067734311151994,P1002,0,assembly,O127,1,10
2024-06-04 02:15:00,M004,75.50930726704672,0.0023474236306491865,P1001,0,packaging,O133,3,9
2024-06-04 02:20:00,M004,75.9294188409184,0.0021129920132117717,P1001,0,packaging,O130,3,12
2024-06-04 02:25:00,M002,76.58393384104846,0.002532576112700424,P1001,0,testing,O135,1,7
2024-06-04 02:30:00,M003,76.50035309373985,0.004108753932836929,P1003,0,testing,O139,1,9
2024-06-04 02:35:00,M002,73.18109453005717,0.004329719254009999,P1001,0,testing,O139,3,11
2024-06-04 02:40:00,M003,72.34840164390509,0.0030004338392519104,P1002,0,packaging,O136,1,13
2024-06-04 02:45:00,M002,74.09916678866026,0.00352991524628237,P1002,0,packaging,O130,1,4
2024-06-04 02:50:00,M001,81.95711602049762,0.003707226951731961,P1002,0,assembly,O135,2,9
2024-06-04 02:55:00,M004,72.39539263863935,0.0027239737377653173,P1003,0,assembly,O128,2,7
2024-06-04 03:00:00,M001,69.74430729603452,0.0035346351766115565,P1001,0,testing,O139,1,8
2024-06-04 03:05:00,M002,75.59229873480577,0.002112552665170782,P1002,0,packaging,O131,2,7
2024-06-04 03:10:00,M001,76.85623232828478,0.0032656264221740433,P1003,0,testing,O130,1,13
2024-06-04 03:15:00,M001,75.95905024577836,0.003717033730163506,P1002,0,testing,O136,1,9
2024-06-04 03:20:00,M004,69.58413800210496,0.0037342528410361066,P1001,0,testing,O135,1,6
2024-06-04 03:25:00,M003,65.02463305961393,0.005455395440322524,P1002,0,assembly,O120,2,14
2024-06-04 03:30:00,M004,76.75607935421527,0.005202876824101107,P1002,0,assembly,O138,3,9
2024-06-04 03:35:00,M002,72.78941687686962,0.004783442748552392,P1002,0,testing,O129,1,9
2024-06-04 03:40:00,M001,76.73607042184481,0.0029600476152672195,P1003,0,assembly,O129,1,8
2024-06-04 03:45:00,M004,77.09844082961506,0.0018648667582396297,P1003,0,assembly,O125,1,9
2024-06-04 03:50:00,M004,67.65639137495796,0.005280779899132101,P1003,0,packaging,O134,1,8
2024-06-04 03:55:00,M002,69.90542068379092,0.003160805946000051,P1003,0,packaging,O137,2,14
2024-06-04 04:00:00,M003,68.88289528595571,0.00489172637277664,P1001,0,testing,O125,2,8
2024-06-04 04:05:00,M003,68.01137285634975,0.003773756511329676,P1003,0,packaging,O137,1,8
2024-06-04 04:10:00,M001,73.93822166892907,0.0047730866632571195,P1003,0,packaging,O139,1,8
2024-06-04 04:15:00,M002,75.7067424016141,0.0038006347716495023,P1001,0,packaging,O124,1,6
2024-06-04 04:20:00,M002,86.32800513874233,0.004162067828406151,P1003,0,assembly,O122,2,13
2024-06-04 04:25:00,M002,73.37001555139933,0.001483685335047833,P1002,0,packaging,O122,1,10
2024-06-04 04:30:00,M002,74.87198661405672,0.004000695247942793,P1003,0,packaging,O124,1,11
2024-06-04 04:35:00,M001,82.57650613750099,0.004796728259352753,P1001,0,assembly,O126,1,12
2024-06-04 04:40:00,M003,79.01727674033015,0.005530115722922262,P1001,0,assembly,O139,1,8
2024-06-04 04:45:00,M004,73.84296025828384,0.003572804724680112,P1002,1,assembly,O137,3,3
2024-06-04 04:50:00,M001,72.61351023082833,0.004713612872186786,P1001,0,assembly,O120,3,6
2024-06-04 04:55:00,M004,80.82768983333683,0.004473034274942452,P1003,0,testing,O139,2,9
2024-06-04 05:00:00,M003,79.18995791485654,0.002766566830653078,P1002,0,testing,O127,1,6
2024-06-04 05:05:00,M004,77.43278389718397,0.005525052689087722,P1002,0,packaging,O126,3,11
2024-06-04 05:10:00,M004,77.74195579124633,0.005472252774260446,P1001,0,packaging,O127,2,8
2024-06-04 05:15:00,M004,74.07621837990408,0.003333274442354635,P1002,0,testing,O137,1,8
2024-06-04 05:20:00,M003,70.3787178590435,0.0042786464709094855,P1003,0,packaging,O123,2,10
2024-06-04 05:25:00,M001,72.31456023467919,0.005204846831455376,P1003,0,testing,O124,2,11
2024-06-04 05:30:00,M004,69.66021814845523,0.005932730287667375,P1002,0,testing,O133,3,11
2024-06-04 05:35:00,M003,64.57679638238453,0.002687076407807043,P1002,0,packaging,O123,3,12
2024-06-04 05:40:00,M001,79.57698899145413,0.0028899669249745677,P1002,0,assembly,O137,1,14
2024-06-04 05:45:00,M003,81.75771192198465,0.004647021101926477,P1003,0,packaging,O131,3,9
2024-06-04 05:50:00,M004,72.57078630917252,0.004220030215000886,P1003,0,assembly,O127,3,8
2024-06-04 05:55:00,M003,70.30400555689205,0.004433087885915384,P1002,0,packaging,O133,2,6
2024-06-04 06:00:00,M001,78.45573540361488,0.0048862227366305334,P1003,0,packaging,O125,1,7
2024-06-04 06:05:00,M002,74.56665865543775,0.0062168617869193515,P1003,0,assembly,O139,3,9
2024-06-04 06:10:00,M003,76.1874810165949,0.004284060092544483,P1003,0,packaging,O135,2,7
2024-06-04 06:15:00,M002,76.66660260518354,0.00431659485723028,P1003,0,packaging,O134,2,8
2024-06-04 06:20:00,M003,78.8812768028652,0.004353875918876463,P1001,0,assembly,O123,1,12
2024-06-04 06:25:00,M004,77.98238994831061,0.0038651548050517293,P1002,0,testing,O124,1,11
2024-06-04 06:30:00,M002,72.01111375442588,0.0023497464997248776,P1003,0,packaging,O131,1,6
2024-06-04 06:35:00,M001,78.12834143557001,0.0036930218540177796,P1001,0,testing,O132,2,7
2024-06-04 06:40:00,M003,70.1454958452684,0.004400048663922015,P1003,0,assembly,O125,3,2
2024-06-04 06:45:00,M001,77.92454588483552,0.0049005950429891485,P1003,0,assembly,O130,1,14
2024-06-04 06:50:00,M003,84.49734913189927,0.0062274166277542665,P1001,0,packaging,O126,2,11
2024-06-04 06:55:00,M004,75.57522216368147,0.0028469005983961836,P1003,1,packaging,O121,3,8
